tax_id	GeneID	LocusTag	Ensembl	description	Symbol_from_nomenclature_authority	Full_name_from_nomenclature_authority	Nomenclature_status	Other_designations		Metabolic?
9606	SF3A3	PRP9|PRPF9|SAP61|SF3a60	ENSG00000183431	"splicing factor 3a, subunit 3, 60kDa"	SF3A3	"splicing factor 3a, subunit 3, 60kDa"	O	"SAP 61|pre-mRNA splicing factor SF3a (60kD)|spliceosome associated protein 61|spliceosome-associated protein 61|splicing factor 3a, subunit 3, 60kD"	20150705	
9606	NPIPA1	NPIP|NPIPA|morpheus	ENSG00000183426	"nuclear pore complex interacting protein family, member A1"	NPIPA1	"nuclear pore complex interacting protein family, member A1"	O	nuclear pore complex-interacting protein A type	20150704	
9606	PMCH	MCH	ENSG00000183395	pro-melanin-concentrating hormone	PMCH	pro-melanin-concentrating hormone	O	-	20150705	
9606	FHL3	SLIM2	ENSG00000183386	four and a half LIM domains 3	FHL3	four and a half LIM domains 3	O	FHL-3|LIM-only protein FHL3|SLIM-2|skeletal muscle LIM-protein 2	20150705	
9606	SYNDIG1L	CAPUCIN|DSPC1|IFITMD4|TMEM90A	ENSG00000183379	synapse differentiation inducing 1-like	SYNDIG1L	synapse differentiation inducing 1-like	O	caudate- and putamen-enriched sequence|caudate-and putamen-enriched sequence|dispanin subfamily C member 1|interferon induced transmembrane protein domain containing 4|transmembrane protein 90A	20150704	
9606	KIAA2026	-	ENSG00000183354	KIAA2026	KIAA2026	KIAA2026	O	-	20150705	
9606	JRKL	HHMJG	ENSG00000183340	JRK-like	JRKL	JRK-like	O	human homolog of mouse jerky gene protein	20150704	
9606	BCOR	ANOP2|MAA2|MCOPS2	ENSG00000183337	BCL6 corepressor	BCOR	BCL6 corepressor	O	BCL-6 interacting corepressor	20150705	
9606	BOLA2	BOLA2A|My016	ENSG00000183336	bolA family member 2	BOLA2	bolA family member 2	O	BolA-like protein 2 member A|bolA homolog 2|bolA-like 2	20150705	
9606	REC114	C15orf60|CT147	ENSG00000183324	REC114 meiotic recombination protein	REC114	REC114 meiotic recombination protein	O	meiotic recombination protein REC114-like	20150704	
9606	SPDYE4	-	ENSG00000183318	speedy/RINGO cell cycle regulator family member E4	SPDYE4	speedy/RINGO cell cycle regulator family member E4	O	putative Speedy protein E4|speedy homolog E4	20150704	
9606	MAGEA2B	MAGE2|MAGEA2	ENSG00000183305	melanoma antigen family A2B	MAGEA2B	melanoma antigen family A2B	O	"CT1.2|MAGE-2 antigen|cancer/testis antigen 1.2|melanoma antigen 2|melanoma antigen family A, 2B|melanoma antigen, family A, 2, copy b"	20150705	
9606	FAM9A	TEX39A	ENSG00000183304	"family with sequence similarity 9, member A"	FAM9A	"family with sequence similarity 9, member A"	O	testis expressed 39A	20150705	
9606	CCBE1	HKLLS1	ENSG00000183287	collagen and calcium binding EGF domains 1	CCBE1	collagen and calcium binding EGF domains 1	O	full of fluid protein homolog	20150705	
9606	DDX41	ABS	ENSG00000183258	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	DDX41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	O	2900024F02Rik|DEAD box protein 41|DEAD box protein abstrakt homolog|DEAD-box protein abstrakt|putative RNA helicase	20150705	
9606	PTTG1IP	C21orf1|C21orf3|PBF	ENSG00000183255	pituitary tumor-transforming 1 interacting protein	PTTG1IP	pituitary tumor-transforming 1 interacting protein	O	PTTG-binding factor|pituitary tumor-transforming gene protein-binding factor	20150705	
9606	PRR36	-	ENSG00000183248	proline rich 36	PRR36	proline rich 36	O	-	20150704	
9606	RIMBP3C	RIM-BP3.3|RIMBP3.3	ENSG00000183246	RIMS binding protein 3C	RIMBP3C	RIMS binding protein 3C	O	RIM-BP3.C|RIMS binding protein 3.3|RIMS-binding protein 3.3	20150705	
9606	POTEC	A26B2|CT104.6|POTE-18|POTE18	ENSG00000183206	"POTE ankyrin domain family, member C"	POTEC	"POTE ankyrin domain family, member C"	O	"ANKRD26-like family B member 2|ANKRD26-like family B, member 2|cancer/testis antigen family 104, member 6|prostate, ovary, testis-expressed protein on chromosome 18"	20150704	
9606	SMDT1	C22orf32|DDDD|EMRE|dJ186O1.1	ENSG00000183172	single-pass membrane protein with aspartate-rich tail 1	SMDT1	single-pass membrane protein with aspartate-rich tail 1	O	"UPF0466 protein C22orf32, mitochondrial|single-pass membrane protein with aspartate-rich tail 1, mitochondrial"	20150705	
9606	CALN1	CABP8	ENSG00000183166	calneuron 1	CALN1	calneuron 1	O	calcium-binding protein CABP8|calneuron I|calneuron-1	20150704	
9606	TMEM119	OBIF	ENSG00000183160	transmembrane protein 119	TMEM119	transmembrane protein 119	O	osteoblast induction factor	20150704	
9606	PRORY	CYorf17	ENSG00000183146	"proline rich, Y-linked"	PRORY	"proline rich, Y-linked"	O	-	20150704	
9606	CALHM3	FAM26A|bA225H22.7	ENSG00000183128	calcium homeostasis modulator 3	CALHM3	calcium homeostasis modulator 3	O	"family with sequence similarity 26, member A"	20150704	
9606	CSMD1	PPP1R24	ENSG00000183117	CUB and Sushi multiple domains 1	CSMD1	CUB and Sushi multiple domains 1	O	"protein phosphatase 1, regulatory subunit 24"	20150705	
9606	FAM43B	-	ENSG00000183114	"family with sequence similarity 43, member B"	FAM43B	"family with sequence similarity 43, member B"	O	-	20150704	
9606	ARHGEF37	-	ENSG00000183111	Rho guanine nucleotide exchange factor (GEF) 37	ARHGEF37	Rho guanine nucleotide exchange factor (GEF) 37	O	-	20150704	
9606	GPC6	OMIMD1	ENSG00000183098	glypican 6	GPC6	glypican 6	O	glypican proteoglycan 6	20150704	
9606	NEB	NEB177D|NEM2	ENSG00000183091	nebulin	NEB	nebulin	O	nemaline myopathy type 2	20150705	
9606	FREM3	-	ENSG00000183090	FRAS1 related extracellular matrix 3	FREM3	FRAS1 related extracellular matrix 3	O	-	20150704	
9606	GAS6	AXLLG|AXSF	ENSG00000183087	growth arrest-specific 6	GAS6	growth arrest-specific 6	O	AXL receptor tyrosine kinase ligand|AXL stimulatory factor	20150705	
9606	WBP2NL	PAWP	ENSG00000183066	WBP2 N-terminal like	WBP2NL	WBP2 N-terminal like	O	WW domain-binding protein 2-like	20150704	
9606	SLC25A10	DIC	ENSG00000183048	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"	SLC25A10	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"	O	dicarboxylate ion carrier	20150705	
9606	PCP4	PEP-19	ENSG00000183036	Purkinje cell protein 4	PCP4	Purkinje cell protein 4	O	brain specific polypeptide PEP19|brain-specific antigen PCP-4|brain-specific polypeptide PEP-19	20150705	
9606	CYLC1	CYCL1	ENSG00000183035	"cylicin, basic protein of sperm head cytoskeleton 1"	CYLC1	"cylicin, basic protein of sperm head cytoskeleton 1"	O	cylicin I|multiple-band polypeptide I	20150704	
9606	OTOP2	-	ENSG00000183034	otopetrin 2	OTOP2	otopetrin 2	O	-	20150704	
9606	SLC25A21	ODC|ODC1	ENSG00000183032	"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21"	SLC25A21	"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21"	O	"oxodicarboxylate carrier|solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21|solute carrier family 25 member 21"	20150705	
9606	ZNF320	ZFPL	ENSG00000182986	zinc finger protein 320	ZNF320	zinc finger protein 320	O	zinc finger gene 320|zinc finger protein like	20150705	
9606	MTA1	-	ENSG00000182979	metastasis associated 1	MTA1	metastasis associated 1	O	metastasis associated gene 1 protein	20150705	
9606	SPATA13	ARHGEF29|ASEF2	ENSG00000182957	spermatogenesis associated 13	SPATA13	spermatogenesis associated 13	O	APC-stimulated guanine nucleotide exchange factor 2|adenomatous polyposis coli stimulated exchange factor 2	20150705	
9606	ODF3L1	-	ENSG00000182950	outer dense fiber of sperm tails 3-like 1	ODF3L1	outer dense fiber of sperm tails 3-like 1	O	-	20150704	
9606	OTOP3	-	ENSG00000182938	otopetrin 3	OTOP3	otopetrin 3	O	-	20150704	
9606	WFDC10B	WAP12	ENSG00000182931	WAP four-disulfide core domain 10B	WFDC10B	WAP four-disulfide core domain 10B	O	protease inhibitor WAP12	20150705	
9606	SLC25A18	GC2	ENSG00000182902	"solute carrier family 25 (glutamate carrier), member 18"	SLC25A18	"solute carrier family 25 (glutamate carrier), member 18"	O	"glutamate/H(+) symporter 2|solute carrier family 25 (mitochondrial carrier), member 18"	20150705	
9606	RGS7	-	ENSG00000182901	regulator of G-protein signaling 7	RGS7	regulator of G-protein signaling 7	O	regulator of G-protein signaling RGS7|regulator of G-protein signalling 7	20150705	
9606	TCHHL1	S100A17|THHL1	ENSG00000182898	trichohyalin-like 1	TCHHL1	trichohyalin-like 1	O	S100 calcium binding protein A17|S100 calcium-binding protein A17|basalin|intermediate filament-associated protein	20150705	
9606	TMEM95	UNQ9390	ENSG00000182896	transmembrane protein 95	TMEM95	transmembrane protein 95	O	-	20150704	
9606	RBM10	DXS8237E|GPATC9|GPATCH9|S1-1|TARPS|ZRANB5	ENSG00000182872	RNA binding motif protein 10	RBM10	RNA binding motif protein 10	O	RNA-binding protein S1-1|g patch domain-containing protein 9	20150705	
9606	COL18A1	KNO|KNO1|KS	ENSG00000182871	"collagen, type XVIII, alpha 1"	COL18A1	"collagen, type XVIII, alpha 1"	O	antiangiogenic agent|endostatin|multi-functional protein MFP	20150705	
9606	VMO1	ERGA6350|PRO21055	ENSG00000182853	vitelline membrane outer layer 1 homolog (chicken)	VMO1	vitelline membrane outer layer 1 homolog (chicken)	O	-	20150630	
9606	DDX28	MDDX28	ENSG00000182810	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	DDX28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	O	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 28|mitochondrial DEAD box protein 28|mitochondrial DEAD-box polypeptide 28	20150705	
9606	MAGEB17	-	ENSG00000182798	melanoma antigen family B17	MAGEB17	melanoma antigen family B17	O	"melanoma antigen family B, 17 (pseudogene)"	20150704	
9606	TMEM198B	-	ENSG00000182796	"transmembrane protein 198B, pseudogene"	TMEM198B	"transmembrane protein 198B, pseudogene"	O	"1110012D08Rik pseudogene|transmembrane protein 198, pseudogene"	20150504	
9606	MAFA	RIPE3b1|hMafA	ENSG00000182759	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog A	MAFA	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog A	O	pancreatic beta-cell-specific transcriptional activator|transcription factor RIPE3b1	20150705	
9606	PAPPA	ASBABP2|DIPLA1|IGFBP-4ase|PAPA|PAPP-A|PAPPA1	ENSG00000182752	"pregnancy-associated plasma protein A, pappalysin 1"	PAPPA	"pregnancy-associated plasma protein A, pappalysin 1"	O	IGF-dependent IGFBP-4 protease|aspecific BCL2 ARE-binding protein 2|differentially placenta 1 expressed protein|insulin-like growth factor-dependent IGF binding protein-4 protease|insulin-like growth factor-dependent IGF-binding protein 4 protease|pregnacy-associated plasma protein A	20150705	
9606	SLC35D3	FRCL1	ENSG00000182747	"solute carrier family 35, member D3"	SLC35D3	"solute carrier family 35, member D3"	O	"frc, fringe-like 1|fringe connection-like protein 1"	20150704	
9606	RGS6	GAP	ENSG00000182732	regulator of G-protein signaling 6	RGS6	regulator of G-protein signaling 6	O	GTPase activating protein|H_DJ1108A12.1|S914|WUGSC:H_DJ0283M22.1|WUGSC:H_DJ1108A12.1|regulator of G-protein signalling 6	20150705	
9606	ANXA2	ANX2|ANX2L4|CAL1H|HEL-S-270|LIP2|LPC2|LPC2D|P36|PAP-IV	ENSG00000182718	annexin A2	ANXA2	annexin A2	O	annexin II|annexin-2|calpactin I heavy chain|calpactin I heavy polypeptide|calpactin-1 heavy chain|chromobindin 8|chromobindin-8|epididymis secretory protein Li 270|lipocortin II|placental anticoagulant protein IV|protein I	20150705	
9606	CMC4	C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1	ENSG00000182712	C-x(9)-C motif containing 4	CMC4	C-x(9)-C motif containing 4	O	C-x(9)-C motif containing 4 homolog|MTCP-1 type A|mature T-cell proliferation 1|mature T-cell proliferation 1 neighbor protein|mature T-cell proliferation-1 type A|protein p8 MTCP-1	20150704	
9606	TSKU	E2IG4|LRRC54|TSK	ENSG00000182704	"tsukushi, small leucine rich proteoglycan"	TSKU	"tsukushi, small leucine rich proteoglycan"	O	E2-induced gene 4 protein|leucine rich repeat containing 54|leucine-rich repeat-containing protein 54|tsukushi homolog|tsukushi small leucine rich proteoglycan homolog	20150705	
9606	RESP18	-	ENSG00000182698	regulated endocrine-specific protein 18	RESP18	regulated endocrine-specific protein 18	O	regulated endocrine-specific protein 18 homolog	20150704	
9606	KCNB2	KV2.2	ENSG00000182674	"potassium channel, voltage gated Shab related subfamily B, member 2"	KCNB2	"potassium channel, voltage gated Shab related subfamily B, member 2"	O	"delayed rectifier potassium channel protein|potassium channel Kv2.2|potassium voltage-gated channel, Shab-related subfamily, member 2|voltage-gated potassium channel subunit Kv2.2"	20150705	
9606	NTM	HNT|IGLON2|NTRI	ENSG00000182667	neurotrimin	NTM	neurotrimin	O	IgLON family member 2	20150705	
9606	NDN	HsT16328|PWCR	ENSG00000182636	"necdin, melanoma antigen (MAGE) family member"	NDN	"necdin, melanoma antigen (MAGE) family member"	O	Prader-Willi syndrome chromosome region|necdin homolog	20150705	
9606	CCNYL2	C10orf21|CCNYL2P|bA178A10.2	ENSG00000182632	"cyclin Y-like 2, pseudogene"	CCNYL2	"cyclin Y-like 2, pseudogene"	O	cyclin-Y-like protein 2	20150504	
9606	SKA2	FAM33A	ENSG00000182628	spindle and kinetochore associated complex subunit 2	SKA2	spindle and kinetochore associated complex subunit 2	O	"family with sequence similarity 33, member A|spindle and KT (kinetochore) associated 2"	20150705	
9606	TSPAN10	OCSP	ENSG00000182612	tetraspanin 10	TSPAN10	tetraspanin 10	O	oculospanin|tspan-10	20150705	
9606	TRAK1	MILT1|OIP106	ENSG00000182606	"trafficking protein, kinesin binding 1"	TRAK1	"trafficking protein, kinesin binding 1"	O	106 kDa O-GlcNAc transferase-interacting protein|O-linked N-acetylglucosamine transferase interacting protein 106|OGT(O-Glc-NAc transferase)-interacting protein 106 KDa|milton homolog 1	20150705	
9606	VCX	VCX-10r|VCX-B1|VCX1|VCX10R|VCXB1	ENSG00000182583	"variable charge, X-linked"	VCX	"variable charge, X-linked"	O	"variable charge protein on X with ten repeats|variable charge, X chromosome|variably charged protein X-B1"	20150704	
9606	CLEC4G	DTTR431|LP2698|LSECtin|UNQ431	ENSG00000182566	"C-type lectin domain family 4, member G"	CLEC4G	"C-type lectin domain family 4, member G"	O	"C-type lectin superfamily 4, member G|liver and lymph node sinusoidal endothelial cell C-type lectin"	20150705	
9606	SPNS3	-	ENSG00000182557	spinster homolog 3 (Drosophila)	SPNS3	spinster homolog 3 (Drosophila)	O	-	20150704	
9606	MXRA7	PS1TP1|TMAP1	ENSG00000182534	matrix-remodelling associated 7	MXRA7	matrix-remodelling associated 7	O	HBV PreS1-transactivated protein 1|transmembrane anchor protein 1	20150705	
9606	CAV3	LGMD1C|LQT9|VIP-21|VIP21	ENSG00000182533	caveolin 3	CAV3	caveolin 3	O	M-caveolin	20150705	
9606	FAM104B	CXorf44	ENSG00000182518	"family with sequence similarity 104, member B"	FAM104B	"family with sequence similarity 104, member B"	O	-	20150705	
9606	LHFPL1	-	ENSG00000182508	lipoma HMGIC fusion partner-like 1	LHFPL1	lipoma HMGIC fusion partner-like 1	O	LHFP-like protein 1	20150704	
9606	BGN	DSPG1|PG-S1|PGI|SLRR1A	ENSG00000182492	biglycan	BGN	biglycan	O	biglycan proteoglycan|bone/cartilage proteoglycan I|bone/cartilage proteoglycan-I|dermatan sulphate proteoglycan I|small leucine-rich protein 1A	20150705	
9606	XKRX	XKR2|XPLAC|XRG2	ENSG00000182489	"XK, Kell blood group complex subunit-related, X-linked"	XKRX	"XK, Kell blood group complex subunit-related, X-linked"	O	"X Kell blood group precursor-related, X-linked|membrane protein XPLAC"	20150704	
9606	NCF1B	NCF-1B|SH3PXD1B	ENSG00000182487	neutrophil cytosolic factor 1B pseudogene	NCF1B	neutrophil cytosolic factor 1B pseudogene	O	putative SH3 and PX domain-containing protein 1B|putative neutrophil cytosol factor 1B	20150512	
9606	KPNA2	IPOA1|QIP2|RCH1|SRP1alpha	ENSG00000182481	"karyopherin alpha 2 (RAG cohort 1, importin alpha 1)"	KPNA2	"karyopherin alpha 2 (RAG cohort 1, importin alpha 1)"	O	RAG cohort 1|RAG cohort protein 1|SRP1-alpha|importin alpha 1|importin alpha 2|importin subunit alpha-2|importin-alpha-P1|karyopherin subunit alpha-2|pendulin	20150705	
9606	EXOC7	2-5-3p|EX070|EXO70|EXOC1|Exo70p|YJL085W	ENSG00000182473	exocyst complex component 7	EXOC7	exocyst complex component 7	O	exocyst complex component Exo70	20150705	
9606	CAPN12	-	ENSG00000182472	calpain 12	CAPN12	calpain 12	O	CANP 12|calcium-activated neutral proteinase 12	20150704	
9606	KCNK4	K2p4.1|TRAAK|TRAAK1	ENSG00000182450	"potassium channel, two pore domain subfamily K, member 4"	KCNK4	"potassium channel, two pore domain subfamily K, member 4"	O	"K2P4.1 potassium channel|TWIK-related arachidonic acid-stimulated potassium channel protein|potassium channel, subfamily K, member 4|two pore K(+) channel KT4.1|two pore K+ channel KT4.1|two pore potassium channel KT4.1"	20150705	
9606	OTOL1	C1QTNF15	ENSG00000182447	otolin 1	OTOL1	otolin 1	O	C1q and tumor necrosis factor related protein 15|otolin 1 homolog	20150704	
9606	NPLOC4	NPL4	ENSG00000182446	"NPL4 homolog, ubiquitin recognition factor"	NPLOC4	"NPL4 homolog, ubiquitin recognition factor"	O	NPLOC4 ubiquitin recognition factor|nuclear protein localization 4 homolog	20150705	
9606	TRAPPC6B	TPC6	ENSG00000182400	trafficking protein particle complex 6B	TRAPPC6B	trafficking protein particle complex 6B	O	-	20150705	
9606	DNM1P46	C15orf51|DNM1DN14.2|DNM1DN14@	ENSG00000182397	dynamin 1 pseudogene 46	DNM1P46	dynamin 1 pseudogene 46	O	DNM1 pseudogene 46	20150512	
9606	IFNL1	IL-29|IL29	ENSG00000182393	"interferon, lambda 1"	IFNL1	"interferon, lambda 1"	O	"IFN-lambda-1|cytokine Zcyto21|interferon-lambda-1|interleukin 29 (interferon, lambda 1)|interleukin-29"	20150704	
9606	CACNB4	CAB4|CACNLB4|EA5|EIG9|EJM|EJM4|EJM6	ENSG00000182389	"calcium channel, voltage-dependent, beta 4 subunit"	CACNB4	"calcium channel, voltage-dependent, beta 4 subunit"	O	"calcium channel voltage-dependent subunit beta 4|dihydropyridine-sensitive L-type, calcium channel beta-4 subunit"	20150705	
9606	NXPH4	NPH4	ENSG00000182379	neurexophilin 4	NXPH4	neurexophilin 4	O	-	20150704	
9606	CLN8	C8orf61|EPMR	ENSG00000182372	"ceroid-lipofuscinosis, neuronal 8"	CLN8	"ceroid-lipofuscinosis, neuronal 8"	O	"ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)"	20150705	
9606	ZNF804B	-	ENSG00000182348	zinc finger protein 804B	ZNF804B	zinc finger protein 804B	O	zinc finger 804B	20150705	
9606	PRAMEF8	PRAMEF24	ENSG00000182330	PRAME family member 8	PRAMEF8	PRAME family member 8	O	putative PRAME family member 24	20150705	
9606	KIAA2012	-	ENSG00000182329	KIAA2012	KIAA2012	KIAA2012	O	-	20150704	
9606	KCNJ14	IRK4|KIR2.4	ENSG00000182324	"potassium channel, inwardly rectifying subfamily J, member 14"	KCNJ14	"potassium channel, inwardly rectifying subfamily J, member 14"	O	"IRK-4|inward rectifier K(+) channel Kir2.4|inwardly rectifying potassium channel KIR2.4|potassium channel, inwardly rectifying subfamily J member 14|potassium inwardly-rectifying channel, subfamily J, member 14"	20150704	
9606	MBD3L3	-	ENSG00000182315	methyl-CpG binding domain protein 3-like 3	MBD3L3	methyl-CpG binding domain protein 3-like 3	O	MBD3-like 3|MBD3-like protein 3	20150704	
9606	DCAF4L1	WDR21B	ENSG00000182308	DDB1 and CUL4 associated factor 4-like 1	DCAF4L1	DDB1 and CUL4 associated factor 4-like 1	O	WD repeat domain 21B|WD repeat-containing protein 21B	20150705	
9606	IZUMO1	IZUMO	ENSG00000182264	izumo sperm-egg fusion 1	IZUMO1	izumo sperm-egg fusion 1	O	OBF|oocyte binding/fusion factor|sperm-specific protein Izumo	20150704	
9606	KCNA4	HBK4|HK1|HPCN2|HUKII|KCNA4L|KCNA8|KV1.4|PCN2	ENSG00000182255	"potassium channel, voltage gated shaker related subfamily A, member 4"	KCNA4	"potassium channel, voltage gated shaker related subfamily A, member 4"	O	"cardiac potassium channel|fetal skeletal muscle potassium channel|potassium channel 2|potassium voltage-gated channel, shaker-related subfamily, member 4|rapidly inactivating potassium channel|shaker-related potassium channel Kv1.4|type A potassium channel|voltage-gated K(+) channel HuKII|voltage-gated potassium channel HBK4|voltage-gated potassium channel HK1|voltage-gated potassium channel subunit Kv1.4"	20150705	
